"Cls","Atr","Num","Nom","Spl","Dim","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","ClMin","ClMax","ClMean","ClSd","Sks","SksP","Kts","KtsP","AbsC","CanC","Fnd","ClEnt","NClEnt","AtrEnt","NAtrEnt","JEnt","MutInf","EAttr","NoiSig","Nb","Lda","Nn","auc","accuracy"
2,294,294,0,1211,0.242774566473988,1,0,2,2,2,0,2,0.184971098265896,0.815028901734104,0.5,0.445518145371871,1.91087935368887,1.91087935368887,12.4653992014621,12.4653992014621,0.139697585788508,0.697468496469264,1,0.478848279856662,0.690832038687417,1.57016403129971,0.441634406573947,0.478848279856663,0.0217662569356151,21.999569391885,71.1375308554098,0.687035507844756,0.920726672171759,0.81420313790256,"SVM","SVM"
2,294,294,0,1211,0.242774566473988,1,0,2,2,2,0,2,0.228736581337737,0.771263418662263,0.5,0.383624405647863,1.80371605890486,1.80371605890486,10.7286054193382,10.7286054193382,0.135615073110792,0.671824743619731,1,0.537745226195839,0.775802371094451,1.57016403129971,0.441634406573947,0.537745226195841,0.0184886818941801,29.0851034851279,83.9256880661661,0.606936416184971,0.891824938067713,0.800990916597853,"RF","SVM"
2,294,294,0,1211,0.242774566473988,1,0,2,2,2,0,2,0.161849710982659,0.838150289017341,0.5,0.478216724848706,1.83902518297936,1.83902518297936,10.3274677160878,10.3274677160878,0.141669880318576,0.806594860369373,1,0.442724433018651,0.638716343996386,1.57016403129971,0.441634406573947,0.442724433018653,0.0277642988857183,15.9458171388,55.5533470793815,0.808422791081751,0.971924029727498,0.927332782824112,"SVM","SVM"
2,294,294,0,1211,0.242774566473988,1,0,2,2,2,0,2,0.162675474814203,0.837324525185797,0.5,0.477048918438819,1.72779183401262,1.72779183401262,10.4560117123142,10.4560117123142,0.129645679147738,0.826847005945834,1,0.444079915897742,0.64067189242406,1.57016403129971,0.441634406573947,0.444079915897744,0.0408969831788902,10.8585005880571,37.393150527303,0.884393063583815,0.969446738232865,0.923203963666391,"SVM","SVM"
2,294,294,0,1211,0.242774566473988,1,0,2,2,2,0,2,0.136251032204789,0.863748967795211,0.5,0.514418723555201,1.72514083696717,1.72514083696717,9.66430303271575,9.66430303271575,0.146101387778622,0.863506279885207,1,0.398099212197841,0.574335759219628,1.57016403129971,0.441634406573947,0.398099212197838,0.0374324923402315,10.6351243881769,40.9465531984398,0.912469033856317,0.988439306358382,0.949628406275805,"SVM","SVM"
2,294,294,0,1211,0.242774566473988,1,0,2,2,2,0,2,0.187448389760528,0.812551610239472,0.5,0.44201472614221,1.78482336161031,1.78482336161031,10.2621937286339,10.2621937286339,0.134577773000382,0.723957248490318,1,0.482501878427001,0.696103067226243,1.57016403129971,0.441634406573947,0.482501878427001,0.021521097373988,22.4199477397555,71.9592921779876,0.706853839801817,0.930635838150289,0.885218827415359,"SVM","SVM"
