"","Cls","Atr","Num","Nom","Spl","Dim","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","ClMin","ClMax","ClMean","ClSd","Sks","SksP","Kts","KtsP","AbsC","CanC","Fnd","ClEnt","NClEnt","AtrEnt","NAtrEnt","JEnt","MutInf","EAttr","NoiSig","Nb","Lda","Nn","auc","accuracy","topauc","topaccuracy"
"TAG_hci",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00881147540983607,0.991188524590164,0.5,0.69464547315744,5.83051323240221,5.83051323240221,41.6976538505499,41.6976538505499,0.0385004410557453,0.659118929418492,1,0.0504658014046537,0.0728067614209812,0.127292210154559,0.0299617165378199,0.0504658014046552,0.000171201862813587,294.773669954768,742.521174726711,0.00881147540983607,NA,0.988319672131148,"SVM","RF","SVM","RF"
"TAG_homogeneous",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0155737704918033,0.984426229508197,0.5,0.685082143739753,6.29720278708679,6.29720278708679,48.3540276134013,48.3540276134013,0.0318235868028924,0.834785833922551,1,0.0802725009058101,0.115808738976567,0.127292210154559,0.0299617165378199,0.0802725009058073,0.000486138156987627,165.122814887071,260.843692631186,0.0155737704918033,NA,0.981967213114754,"SVM","SVM","SVM","SVM"
"TAG_imaging",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00922131147540984,0.99077868852459,0.5,0.694065877435156,5.79423722989732,5.79423722989732,41.5156665317533,41.5156665317533,0.0352224214507,0.854009509272537,1,0.0523919242211246,0.0755855692564468,0.127292210154559,0.0299617165378199,0.0523919242211261,0.000241923640746089,216.563887925747,525.166892007711,0.00922131147540984,NA,0.991803278688525,"RF","SVM","RF","SVM"
"TAG_immunoassay",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0368852459016393,0.963114754098361,0.5,0.654943166180983,7.14508916792724,7.14508916792724,63.965632483008,63.965632483008,0.0274775367788925,0.866239831251498,1,0.157915696523107,0.227824192252413,0.127292210154559,0.0299617165378199,0.157915696523105,0.00108922902227049,144.979332440053,115.864504665162,0.0368852459016393,NA,0.968852459016393,"RF","SVM","RF","SVM"
"TAG_immunoelectrode",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00942622950819672,0.990573770491803,0.5,0.693776079574014,5.67589670263868,5.67589670263868,40.8602433891413,40.8602433891413,0.0309507223550954,0.802075054016327,1,0.0533480391369654,0.0769649515040503,0.127292210154559,0.0299617165378199,0.0533480391369639,0.000413231758782076,129.099562178374,307.040723998875,0.00942622950819672,NA,0.992418032786885,"RF","SVM","RF","SVM"
"TAG_immunosensor",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0104508196721311,0.989549180327869,0.5,0.692327090268304,5.81554639752324,5.81554639752324,42.237958054255,42.237958054255,0.0312836374753782,0.765483442303075,1,0.0580629895536937,0.0837671870883016,0.127292210154559,0.0299617165378199,0.0580629895536912,0.000388923402796222,149.291580646064,326.293778773335,0.0104508196721311,NA,0.989344262295082,"RF","SVM","RF","SVM"
"TAG_information",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0233606557377049,0.976639344262295,0.5,0.674069825016356,6.90241153036146,6.90241153036146,56.5490476266064,56.5490476266064,0.0332325319008138,0.666448234515738,1,0.110844669027873,0.159915054315491,0.127292210154559,0.0299617165378199,0.11084466902787,0.000225440870859618,491.679563715383,563.636792207141,0.0233606557377049,NA,0.970901639344262,"RF","DT","RF","SVM"
"TAG_informationretrieval",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0100409836065574,0.989959016393443,0.5,0.692906685990588,6.13373807991458,6.13373807991458,44.800479012165,44.800479012165,0.0318116188020101,0.564536467067376,1,0.0561897742222435,0.0810647086191012,0.127292210154559,0.0299617165378199,0.0561897742222459,0.000188860482994957,297.520017587501,673.001295220444,0.0100409836065574,NA,0.96577868852459,"RF","KNN_1","RF","RF"
"TAG_kaldesignresearch",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00840163934426229,0.991598360655738,0.5,0.695225068879724,5.71513222767722,5.71513222767722,40.6681347711651,40.6681347711651,0.0359216108207531,0.706660718291586,1,0.048520440107902,0.0700001983254202,0.127292210154559,0.0299617165378199,0.0485204401079026,0.000212244778746352,228.606048141648,598.742480858305,0.00840163934426229,NA,0.990983606557377,"RF","KNN_1","RF","SVM"
"TAG_kinetic",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00758196721311475,0.992418032786885,0.5,0.696384260324292,5.51562657627362,5.51562657627362,39.0527938694988,39.0527938694988,0.0395335352650349,0.784436421473019,1,0.0445681830835305,0.0642982967160408,0.127292210154559,0.0299617165378199,0.0445681830835283,0.000265446628151016,167.898848043288,478.539751705346,0.00758196721311475,NA,0.993647540983607,"RF","SVM","RF","SVM"
"TAG_knowledge",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0221311475409836,0.977868852459016,0.5,0.675808612183209,6.83794582066675,6.83794582066675,55.4514074473725,55.4514074473725,0.0321438260687393,0.655950997818718,1,0.106221123838013,0.153244688598754,0.127292210154559,0.0299617165378199,0.106221123838017,0.000293437761605117,361.988597708009,432.796282585669,0.0221311475409836,NA,0.969877049180328,"RF","DT","RF","SVM"
"TAG_knowledgemanagement",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0114754098360656,0.988524590163934,0.5,0.690878100962594,6.26616839048147,6.26616839048147,46.4921677184865,46.4921677184865,0.0315481825882545,0.631938203142272,1,0.0626762675446031,0.0904227403680288,0.127292210154559,0.0299617165378199,0.0626762675446031,0.000220792108981874,283.870052392808,575.525179009045,0.0114754098360656,NA,0.982172131147541,"RF","KNN_1","RF","SVM"
"TAG_langen",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00860655737704918,0.991393442622951,0.5,0.694935271018582,5.82966365638209,5.82966365638209,41.6696086941668,41.6696086941668,0.0348449806045716,0.665102731781621,1,0.0494955816651803,0.0714070302142703,0.127292210154559,0.0299617165378199,0.0494955816651826,0.00020046006402617,246.909936428628,634.000346692203,0.00860655737704918,NA,0.984631147540984,"SVM","SVM","SVM","SVM"
"TAG_language",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0102459016393443,0.989754098360656,0.5,0.692616888129446,6.0930873040158,6.0930873040158,44.3149772750661,44.3149772750661,0.0340841630626993,0.623617497311202,1,0.0571284524179756,0.0824189349970745,0.127292210154559,0.0299617165378199,0.0571284524179743,0.000159569811270431,358.015416344368,796.721129962552,0.0102459016393443,NA,0.986680327868853,"RF","KNN_1","RF","SVM"
"TAG_ldl",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00676229508196721,0.993237704918033,0.5,0.697543451768861,5.3914101501639,5.3914101501639,37.9074975756222,37.9074975756222,0.0359855754656806,0.834261336820224,1,0.0405264624392156,0.0584673263858293,0.127292210154559,0.0299617165378199,0.040526462439217,0.000322283126014326,125.748012129602,393.970136130866,0.00676229508196721,NA,0.993237704918033,"RF","SVM","RF","SVM"
"TAG_learning",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0418032786885246,0.958196721311475,0.5,0.647988017513574,7.22930101440014,7.22930101440014,64.2391523220848,64.2391523220848,0.0300526394192933,0.752853201534242,1,0.173633319506166,0.250499928984635,0.127292210154559,0.0299617165378199,0.173633319506166,0.000482958552915115,359.520125398181,262.567565759483,0.0528688524590164,NA,0.951844262295082,"RF","DT","RF","SVM"
"TAG_liposome",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00901639344262295,0.990983606557377,0.5,0.694355675296298,5.68301232650413,5.68301232650413,40.7765134312651,40.7765134312651,0.0305413370160309,0.826945650706963,1,0.0514312128141334,0.0741995556738552,0.127292210154559,0.0299617165378199,0.0514312128141358,0.000318617042432642,161.420156377876,398.5147565952,0.00901639344262295,NA,0.991803278688525,"SVM","SVM","SVM","SVM"
"TAG_litreview",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0141393442622951,0.985860655737705,0.5,0.687110728767748,6.21924833678467,6.21924833678467,46.8127968543296,46.8127968543296,0.0329775920642882,0.779133308994819,1,0.0742554636764385,0.107127989204908,0.127292210154559,0.0299617165378199,0.0742554636764378,0.000302600115181196,245.391392637027,419.661472909015,0.0141393442622951,NA,0.982172131147541,"SVM","SVM","SVM","SVM"
"TAG_logic",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00717213114754098,0.992827868852459,0.5,0.696963856046577,5.77039291536938,5.77039291536938,40.7093149028761,40.7093149028761,0.0329025215190389,0.660191908456069,1,0.042559123333648,0.0613998361780357,0.127292210154559,0.0299617165378199,0.0425591233336466,0.000146164365962355,291.173043808838,869.884016883728,0.00717213114754098,NA,0.98483606557377,"RF","SVM","RF","SVM"
"TAG_maintenance",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00860655737704918,0.991393442622951,0.5,0.694935271018582,5.84683266757454,5.84683266757454,41.8192012308967,41.8192012308967,0.0322114720235311,0.704248757617423,1,0.0494955816651803,0.0714070302142703,0.127292210154559,0.0299617165378199,0.0494955816651826,0.000197139479937292,251.068845676799,644.696185234179,0.00860655737704918,NA,0.988524590163934,"RF","DT","RF","SVM"
"TAG_management",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0155737704918033,0.984426229508197,0.5,0.685082143739753,6.50135134253728,6.50135134253728,49.993356800017,49.993356800017,0.0339538741075968,0.663170524202779,1,0.0802725009058101,0.115808738976567,0.127292210154559,0.0299617165378199,0.0802725009058073,0.000214856774770073,373.60935437904,591.451461168863,0.0155737704918033,NA,0.929918032786885,"RF","KNN_1","RF","SVM"
"TAG_mapping",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0182377049180328,0.981762295081967,0.5,0.681314771544907,6.39541087986236,6.39541087986236,49.8801492428683,49.8801492428683,0.0339444166281149,0.811882495757044,1,0.0910989652379328,0.131428025378882,0.127292210154559,0.0299617165378199,0.0910989652379328,0.000517629983599626,175.992442718302,244.913517739762,0.0182377049180328,NA,0.980737704918033,"SVM","SVM","SVM","SVM"
"TAG_marotzkiwinfried",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00655737704918033,0.99344262295082,0.5,0.697833249630003,5.49424186903114,5.49424186903114,38.6844465926978,38.6844465926978,0.0197806848711952,0.785578787002908,1,0.0395008440485327,0.0569876718197465,0.127292210154559,0.0299617165378199,0.0395008440485327,0.000307273532984865,128.552705678293,413.263503003459,0.00655737704918033,NA,0.992213114754098,"RF","DT","RF","SVM"
"TAG_mathematics",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0266393442622951,0.973360655737705,0.5,0.669433059238084,6.90308035463336,6.90308035463336,57.6599812271417,57.6599812271417,0.0310721467532567,0.847959005797042,1,0.122858697731315,0.177247633947045,0.127292210154559,0.0299617165378199,0.122858697731317,0.000488014525625164,251.75213293893,259.836928965369,0.0266393442622951,NA,0.972540983606557,"RF","SVM","RF","SVM"
"TAG_mathgamespatterns",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.017827868852459,0.982172131147541,0.5,0.681894367267191,6.31501601137394,6.31501601137394,48.5432471059403,48.5432471059403,0.0341074304107756,0.752973334578525,1,0.089460691532631,0.129064496028624,0.127292210154559,0.0299617165378199,0.0894606915326306,0.000387569689754756,230.824788154201,327.436958615382,0.017827868852459,NA,0.980327868852459,"RF","SVM","RF","SVM"
"TAG_methodology",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0170081967213115,0.982991803278689,0.5,0.683053558711759,6.49581370738618,6.49581370738618,50.4215404581715,50.4215404581715,0.0331927574901665,0.708308151804805,1,0.0861551423610223,0.12429559663133,0.127292210154559,0.0299617165378199,0.0861551423610196,0.000255834051232485,336.761826449483,496.55773143304,0.0170081967213115,NA,0.975204918032787,"SVM","SVM","SVM","SVM"
"TAG_metrics",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0110655737704918,0.988934426229508,0.5,0.691457696684878,6.38440672450912,6.38440672450912,47.590901862301,47.590901862301,0.0279613793230933,0.784445432262105,1,0.0608425429858883,0.0877772350408147,0.127292210154559,0.0299617165378199,0.0608425429858853,0.000319813619333059,190.243752322899,397.019979324256,0.0110655737704918,NA,0.985040983606557,"RF","SVM","RF","SVM"
"TAG_mining",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0100409836065574,0.989959016393443,0.5,0.692906685990588,6.13443268789621,6.13443268789621,44.8016463856435,44.8016463856435,0.0304517157550447,0.663802602935767,1,0.0561897742222435,0.0810647086191012,0.127292210154559,0.0299617165378199,0.0561897742222459,0.000205799767913435,273.031280802407,617.52455639358,0.0100409836065574,NA,0.987704918032787,"RF","DT","RF","SVM"
"TAG_model",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0331967213114754,0.966803278688525,0.5,0.660159527681539,6.91306591595072,6.91306591595072,58.0068786828089,58.0068786828089,0.0330933895994108,0.697945493198582,1,0.145684442938407,0.210178223361911,0.127292210154559,0.0299617165378199,0.145684442938405,0.00026774687179639,544.112586492491,474.419971484708,0.0331967213114754,NA,0.955737704918033,"RF","KNN_1","RF","SVM"
"TAG_modeling",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0112704918032787,0.988729508196721,0.5,0.691167898823736,6.08088507526544,6.08088507526544,44.5333023005022,44.5333023005022,0.0382909948475145,0.667113544417587,1,0.0617612894941342,0.089102706072095,0.127292210154559,0.0299617165378199,0.0617612894941326,0.000158091025802094,390.669167846693,804.183023569661,0.0112704918032787,NA,0.986270491803279,"RF","KNN_1","RF","NB"
"TAG_models",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0120901639344262,0.987909836065574,0.5,0.690008707379168,6.08363951777069,6.08363951777069,44.8528843788481,44.8528843788481,0.0383442621137877,0.666312843514441,1,0.0653992447324523,0.0943511660533926,0.127292210154559,0.0299617165378199,0.0653992447324505,0.000190307558020729,343.650275441655,667.876273115198,0.0120901639344262,NA,0.984631147540984,"RF","KNN_1","RF","NB"
"TAG_molecular",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.010655737704918,0.989344262295082,0.5,0.692037292407162,5.84824000528316,5.84824000528316,42.2999679505126,42.2999679505126,0.0384003943570686,0.735355547311875,1,0.058993465996382,0.085109580837832,0.127292210154559,0.0299617165378199,0.0589934659963805,0.000226650127612043,260.284283172172,560.624259803838,0.010655737704918,NA,0.988114754098361,"RF","DT","RF","SVM"
"TAG_montecarlo",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00737704918032787,0.992622950819672,0.5,0.696674058185434,5.53353779674447,5.53353779674447,39.0541285735966,39.0541285735966,0.0394241869402001,0.751284663326769,1,0.043566520810236,0.0628532035217134,0.127292210154559,0.0299617165378199,0.043566520810236,0.000289407130014683,150.537137105177,438.837851085773,0.00737704918032787,NA,0.991188524590164,"RF","DT","RF","SVM"
"TAG_myown",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0227459016393443,0.977254098360656,0.5,0.674939218599782,7.02141197302313,7.02141197302313,58.1662965287897,58.1662965287897,0.030912341159326,0.638627615379219,1,0.108541398291885,0.156592137046857,0.127292210154559,0.0299617165378199,0.108541398291889,0.000302700537704452,358.576826836899,419.521916214248,0.0227459016393443,NA,0.969262295081967,"RF","KNN_1","RF","SVM"
"TAG_narrative",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00840163934426229,0.991598360655738,0.5,0.695225068879724,5.73326896457421,5.73326896457421,40.7441705791324,40.7441705791324,0.0347536935968376,0.686821576075115,1,0.048520440107902,0.0700001983254202,0.127292210154559,0.0299617165378199,0.0485204401079026,0.000179757134242861,269.922194255437,707.134398619091,0.00840163934426229,NA,0.932581967213115,"SVM","KNN_1","SVM","SVM"
"TAG_nepomuk",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00717213114754098,0.992827868852459,0.5,0.696963856046577,5.68810993997014,5.68810993997014,40.2041459292468,40.2041459292468,0.0301443902989838,0.601513021865933,1,0.042559123333648,0.0613998361780357,0.127292210154559,0.0299617165378199,0.0425591233336466,0.000183070619586136,232.473803988103,694.317525238763,0.00717213114754098,NA,0.984016393442623,"RF","DT","RF","SVM"
"TAG_network",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.023155737704918,0.976844262295082,0.5,0.674359622877498,6.84964101866343,6.84964101866343,55.8451144070128,55.8451144070128,0.0341969181791434,0.686681981271062,1,0.110078773954591,0.158810101291425,0.127292210154559,0.0299617165378199,0.110078773954596,0.00022864316614983,481.443534080771,555.728689066285,0.023155737704918,NA,0.890573770491803,"RF","DT","RF","SVM"
"TAG_networks",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0278688524590164,0.972131147540984,0.5,0.667694272071232,6.91537194212977,6.91537194212977,57.5477440678372,57.5477440678372,0.033688453301813,0.745976790266898,1,0.127254194127019,0.183588994799372,0.127292210154559,0.0299617165378199,0.127254194127026,0.000297953934447067,427.093518208353,426.221108493781,0.0278688524590164,NA,0.967213114754098,"RF","SVM","RF","SVM"
"TAG_nlp",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00778688524590164,0.992213114754098,0.5,0.69609446246315,5.75751307459699,5.75751307459699,40.7609028572479,40.7609028572479,0.0303750866715489,0.633830259161842,1,0.0455642640449536,0.0657353377794099,0.127292210154559,0.0299617165378199,0.0455642640449551,0.000155603557135251,292.822766290291,817.05462868639,0.00778688524590164,NA,0.986680327868853,"SVM","DT","SVM","SVM"
"TAG_nonequilibrium",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00799180327868852,0.992008196721311,0.5,0.695804664602008,5.51550667102457,5.51550667102457,38.982928836778,38.982928836778,0.0400482389322104,0.73652386833442,1,0.0465549094830298,0.0671645370402016,0.127292210154559,0.0299617165378199,0.0465549094830301,0.000299486676343212,155.449017136501,424.034634958794,0.00799180327868852,NA,0.99077868852459,"SVM","KNN_1","SVM","SVM"
"TAG_notag",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0163934426229508,0.983606557377049,0.5,0.683922952295185,6.73035148955204,6.73035148955204,52.726414569461,52.726414569461,0.0303244033682697,0.606997125958033,1,0.0836497046105897,0.120681014013524,0.127292210154559,0.0299617165378199,0.0836497046105925,0.000212082937950399,394.419774730551,599.200145210785,0.0163934426229508,NA,0.969262295081967,"SVM","DT","SVM","SVM"
"TAG_objectoriented",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0125,0.9875,0.5,0.689429111656884,6.63536250184836,6.63536250184836,50.832715702978,50.832715702978,0.0231890475370623,0.739569074927174,1,0.0671968803626974,0.0969446060624726,0.127292210154559,0.0299617165378199,0.0671968803627001,0.000433385097753459,155.051202062614,292.716167940256,0.0125,NA,0.986270491803279,"RF","SVM","RF","SVM"
"TAG_of",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00737704918032787,0.992622950819672,0.5,0.696674058185434,5.73733917061418,5.73733917061418,40.4887497476876,40.4887497476876,0.0351879393170465,0.65457822905038,1,0.043566520810236,0.0628532035217134,0.127292210154559,0.0299617165378199,0.043566520810236,0.000148495649421639,293.385839786681,856.211713948102,0.00737704918032787,NA,0.992827868852459,"RF","KNN_1","RF","SVM"
"TAG_ontologies",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00942622950819672,0.990573770491803,0.5,0.693776079574014,5.98812833799978,5.98812833799978,43.3172996906564,43.3172996906564,0.0315475948669766,0.594429957210355,1,0.0533480391369654,0.0769649515040503,0.127292210154559,0.0299617165378199,0.0533480391369639,0.000195381374424277,273.045674359514,650.506370705225,0.00942622950819672,NA,0.980327868852459,"RF","KNN_1","RF","NB"
"TAG_ontology",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0290983606557377,0.970901639344262,0.5,0.66595548490438,7.22675220144109,7.22675220144109,62.424866507353,62.424866507353,0.0295078382516831,0.733267659428915,1,0.131593874876554,0.189849830695767,0.127292210154559,0.0299617165378199,0.131593874876557,0.000438904087113061,299.823762731687,289.022840734607,0.0290983606557377,NA,0.952868852459016,"RF","SVM","RF","SVM"
"TAG_pattern",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00881147540983607,0.991188524590164,0.5,0.69464547315744,5.93128489546917,5.93128489546917,42.51655905008,42.51655905008,0.0369625905617751,0.647136959775009,1,0.0504658014046537,0.0728067614209812,0.127292210154559,0.0299617165378199,0.0504658014046552,0.00014903765982808,338.611069597226,853.094262493084,0.00881147540983607,NA,0.987090163934426,"SVM","SVM","SVM","SVM"
"TAG_patterns",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00983606557377049,0.99016393442623,0.5,0.69319648385173,5.94806385959851,5.94806385959851,43.0414333240585,43.0414333240585,0.0368707151782849,0.701326354700948,1,0.0552468713181824,0.0797043872753725,0.127292210154559,0.0299617165378199,0.055246871318185,0.000190834581708825,289.501361983112,666.029052149371,0.00983606557377049,NA,0.989139344262295,"SVM","DT","SVM","SVM"
"TAG_phase",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0133196721311475,0.986680327868853,0.5,0.688269920212316,5.97370681508498,5.97370681508498,44.2501493771424,44.2501493771424,0.0382245105912964,0.751732482823793,1,0.0707517491092045,0.102073197574069,0.127292210154559,0.0299617165378199,0.070751749109206,0.000439649894963057,160.927478704731,288.530855375856,0.0133196721311475,NA,0.986475409836066,"RF","DT","RF","SVM"
"TAG_physics",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0100409836065574,0.989959016393443,0.5,0.692906685990588,5.93084894795583,5.93084894795583,42.9163144701833,42.9163144701833,0.0374649174789834,0.728625606685657,1,0.0561897742222435,0.0810647086191012,0.127292210154559,0.0299617165378199,0.0561897742222459,0.000183289509416974,306.562958245551,693.48715619057,0.0100409836065574,NA,0.971516393442623,"SVM","SVM","SVM","SVM"
"TAG_process",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00778688524590164,0.992213114754098,0.5,0.69609446246315,5.76555821997927,5.76555821997927,40.7867727629568,40.7867727629568,0.0360158238770998,0.650391571374295,1,0.0455642640449536,0.0657353377794099,0.127292210154559,0.0299617165378199,0.0455642640449551,0.000140274148343223,324.822959776357,906.453095655945,0.00778688524590164,NA,0.987909836065574,"DT","DT","SVM","SVM"
"TAG_programming",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0104508196721311,0.989549180327869,0.5,0.692327090268304,6.137435958111,6.137435958111,44.8625309066811,44.8625309066811,0.0336491162460745,0.659181767041653,1,0.0580629895536937,0.0837671870883016,0.127292210154559,0.0299617165378199,0.0580629895536912,0.000181884155267464,319.230608451357,698.853211333189,0.0104508196721311,NA,0.985655737704918,"RF","KNN_1","RF","SVM"
"TAG_prolearn",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0184426229508197,0.98155737704918,0.5,0.681024973683765,6.5204854562292,6.5204854562292,50.9686134168313,50.9686134168313,0.0307093842758823,0.765806102077498,1,0.0919145711075444,0.13260469592229,0.127292210154559,0.0299617165378199,0.09191457110754,0.000333278980819394,275.788682747303,380.93890848322,0.0184426229508197,NA,0.983401639344262,"SVM","SVM","SVM","SVM"
"TAG_psycholinguistics",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00737704918032787,0.992622950819672,0.5,0.696674058185434,5.5751084857221,5.5751084857221,39.4030593183678,39.4030593183678,0.0303453727628467,0.788109217190286,1,0.043566520810236,0.0628532035217134,0.127292210154559,0.0299617165378199,0.043566520810236,0.000216289507810392,201.426880347928,587.526976843227,0.00737704918032787,NA,0.99344262295082,"SVM","SVM","SVM","SVM"
"TAG_quantum",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0186475409836066,0.981352459016393,0.5,0.680735175822623,6.46503750187805,6.46503750187805,50.4151186130502,50.4151186130502,0.0340649181612415,0.830913178357996,1,0.0927278572828918,0.133778019854288,0.127292210154559,0.0299617165378199,0.0927278572828912,0.000329632258085137,281.306986826945,385.16429985952,0.0186475409836066,NA,0.910450819672131,"RF","SVM","RF","SVM"
"TAG_random",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.010655737704918,0.989344262295082,0.5,0.692037292407162,5.89451300010154,5.89451300010154,42.8744679977469,42.8744679977469,0.0378600681292037,0.725748960866407,1,0.058993465996382,0.085109580837832,0.127292210154559,0.0299617165378199,0.0589934659963805,0.000302461626497647,195.044464580504,419.854081982362,0.010655737704918,NA,0.969877049180328,"RF","DT","RF","SVM"
"TAG_rdf",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00655737704918033,0.99344262295082,0.5,0.697833249630003,5.58172190683885,5.58172190683885,39.0757054781616,39.0757054781616,0.0383838518746034,0.729799189175623,1,0.0395008440485327,0.0569876718197465,0.127292210154559,0.0299617165378199,0.0395008440485327,0.000174133104307517,226.842817772172,730.005231088989,0.00655737704918033,NA,0.991393442622951,"RF","DT","RF","SVM"
"TAG_representation",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00758196721311475,0.992418032786885,0.5,0.696384260324292,5.73980194437606,5.73980194437606,40.5423067116171,40.5423067116171,0.0385753519288694,0.668586445759201,1,0.0445681830835305,0.0642982967160408,0.127292210154559,0.0299617165378199,0.0445681830835283,0.000136637188228222,326.179012181437,930.607359644623,0.00758196721311475,NA,0.991803278688525,"RF","BASELINE","RF","RF"
"TAG_requirements",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0256147540983607,0.974385245901639,0.5,0.670882048543794,6.87935297561351,6.87935297561351,56.8532785928241,56.8532785928241,0.0316436888094549,0.813412983666883,1,0.119151347578695,0.171899058267021,0.127292210154559,0.0299617165378199,0.119151347578699,0.000416456900627119,286.107271603069,304.655182956213,0.0256147540983607,NA,0.974795081967213,"RF","SVM","RF","SVM"
"TAG_research",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0116803278688525,0.988319672131148,0.5,0.690588303101452,6.16592672848391,6.16592672848391,45.4262680133881,45.4262680133881,0.0341700332846742,0.647896117338479,1,0.0635875436711242,0.0917374339166412,0.127292210154559,0.0299617165378199,0.0635875436711225,0.000177293658011557,358.65661741256,716.973849613176,0.0116803278688525,NA,0.983196721311475,"SVM","SVM","SVM","SVM"
"TAG_review",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.0139344262295082,0.986065573770492,0.5,0.68740052662889,6.2293811243574,6.2293811243574,46.6072495388693,46.6072495388693,0.0382689262408513,0.736462406404404,1,0.0733841646400126,0.105870970405925,0.127292210154559,0.0299617165378199,0.0733841646400141,0.000222595057868684,329.675624169987,570.855509162532,0.0139344262295082,NA,0.985655737704918,"SVM","SVM","SVM","SVM"
"TAG_science",2,1836,1836,0,4880,0.376229508196721,1,0,2,2,2,0,2,0.00942622950819672,0.990573770491803,0.5,0.693776079574014,5.9708641170613,5.9708641170613,43.0686077248078,43.0686077248078,0.0365547552414284,0.717455414928202,1,0.0533480391369654,0.0769649515040503,0.127292210154559,0.0299617165378199,0.0533480391369639,0.000157020853437872,339.751300346063,809.670731737711,0.00942622950819672,NA,0.990368852459016,"RF","SVM","RF","SVM"
